,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133
0,0.0,14.929226300933145,22.161553553531043,23.543558225677344,21.720979835047867,26.98336297722273,23.82123808471524,23.351229956490652,23.422850211461384,24.085107298458325,23.85210726120893,21.551865412865155,30.123371149812424,26.674793388270125,27.67189996432414,27.8037476133338,23.774355705748214,23.619527131860906,26.14808923305746,27.735419347252645,24.996507346630096,27.858341252145593,29.224113738700137,27.21225765313995,29.82992927679855,28.852374338123898,27.020158555772568,25.709058903465586,23.90751059621358,23.849241476490665,23.291821375125792,26.724653464946968,28.75258466316951,36.79885754543068,21.20261103031682,24.97638509091775,24.624183936197248,24.31977535429455,26.928958620343888,28.022384924047135,24.441935032169994,27.012594589820274,24.17614932804671,26.137266896879723,22.443625251803777,22.611863736183412,26.43115251204547,22.532091424404047,20.821830809116364,20.859393161276113,24.73798186398117,26.10314046419584,22.347507761131904,23.233892211914064,22.382604247921115,23.042367556660444,23.110722866573848,21.602460196523957,19.96498774907675,31.852594008812538,28.58219816152332,27.364462877909343,26.50294115553341,27.19267889169546,27.38869174558725,26.69036934029965,34.41548712446883,30.587695503234862,37.15892786949686,23.042674431434044,26.202721219313773,29.315441638231277,24.3587128430477,8.089263376067667,23.850100735823315,23.021839134246704,23.079079135628632,19.127440983021753,22.752590682528435,22.5429429724665,20.296355119118324,25.267138356747836,21.925171637039863,32.77423266621379,24.59686322697622,26.399029844898287,29.62533769114264,21.2126616006045,28.513194236581185,27.841667784857997,25.558982980017568,31.776011149088543,29.661077947032695,22.657281628777,29.019576287776864,23.83424322181773,31.70628584120009,21.059203656514487,22.063584607580434,23.992554353864005,24.894941316201137,27.85929518686214,21.023901773268175,20.69462021582765,23.339156858991867,24.834322563902347,23.8193854265672,23.033386766910553,24.681348340939252,26.72916577173316,25.141661706371842,25.281078591066247,21.094927382353998,26.016235026907413,22.927574107141204,24.022718145492227,26.665246920397053,22.348341427936454,22.447604385582178,26.536774180043285,23.245774411140605,30.377241180493282,32.570998581362446,20.854736015714447,20.216663845514848,22.88446132591487,24.092415809631348,17.125418294336377,23.15008061816435,22.4755401802063,23.503066860444363,21.17869730368673,20.57170934360739,31.425752649120255
1,14.929226300933145,0.0,23.2938363183405,24.068423848756602,21.821337378851258,26.13829022457725,24.1281058216095,24.137120113692472,23.36312249242043,23.653803003245386,23.95746500738736,23.099447801888708,30.518761170537847,26.670086971457074,27.830207667143448,27.62197737336684,26.32460428435227,26.466899763324303,27.221943652043578,30.444554015381694,26.81312843244903,29.564871245515562,31.019072825113934,26.380521344614554,30.319120124146178,30.448570480346678,29.430018308381328,26.670634921004133,25.247592185405974,28.304246767329783,26.975172758102417,27.792370458972773,32.161550661982325,37.03970604772153,23.704769881872032,26.321089740366663,24.889631852746646,25.418727402375122,26.523070306777953,29.80283572582098,26.585206656935114,28.31416004960255,24.811434650816857,27.16117509077435,23.8373303786568,24.480116057017494,27.93309324437922,23.462227332532105,22.84028920894716,22.16642912084406,26.3323871303845,26.040850749566925,23.89292306611032,24.173762454666903,22.680459073794786,23.715174260765615,23.93885971755578,22.628852636507244,22.266936279745664,35.1087469244903,27.511970406486874,26.85126757725878,27.234784970067658,28.879391532108702,26.879004562602322,26.53081674862625,35.96403084608613,34.546006666165646,39.770429131443514,25.128438056548895,28.46169272447244,24.880219498459173,24.902352329044906,15.466779538954812,26.150548860675,23.774080306408454,24.310196941846037,21.750324855650092,23.96918247411917,24.897589470576314,23.194281168703764,26.295951354197967,21.150821039753577,32.33134763190087,25.13894039845606,26.782296712885906,29.84023208133245,22.452065641229805,26.7996295022323,24.088430337231568,27.339711158898226,32.99553971677213,31.024069662094117,25.541097443679284,28.94885615424631,24.115010690251623,35.712648150181664,23.266650713883436,23.695886165537733,24.892848978985796,26.576759297892732,31.16145481475412,24.301769868382866,21.84675028999859,25.03401759064313,26.463843853152984,26.929756409210686,26.51107841003232,27.64976959611902,28.61907819991416,26.029123214406706,28.5367321234483,23.70406136354564,27.794666146238644,25.51699434109588,27.42080466945966,29.437064850527936,23.453109702483047,25.170980227620976,28.81885138638501,23.44546300097988,30.554004912106496,31.376489355039464,22.299286553029265,22.56631889132505,26.488467682825835,26.678966514302488,19.918333371480305,25.608622757520543,23.93077516555786,24.73056007385254,22.14943792520325,23.781617701330852,30.335311477000896
2,22.161553553531043,23.2938363183405,0.0,13.535365512192511,15.674971487787035,21.1528806031919,18.11573668506658,19.31685423974546,21.751677626655216,26.93539468278276,20.305188960217414,20.224152247111004,24.19615735298346,22.74657595765357,20.24724013297284,21.586950163623605,21.086233175025797,21.727261362404658,22.16865285883095,22.136409318447114,21.974722090221587,32.042172142155266,33.461336612701416,27.936115216235724,31.54292035589413,28.606975846174286,23.101418428460267,23.327423550532416,25.685233502774626,22.088751518863372,26.290065435262825,27.87619727096833,24.28913234283565,25.86308931131832,18.154650185559248,19.650171430279112,18.24629520776853,19.68258375870554,19.871896422912027,19.41145831615001,18.071585385788715,21.312573308944703,19.557466405980726,21.440020996035287,17.797250204398985,21.17209169918433,26.17243794351816,17.80747915993274,20.631196857838148,18.863468553766857,20.09850776386771,20.817885394387403,19.276746067920875,19.194931939475893,28.309601221084595,21.020258057792233,18.817973230859916,19.039852756041068,15.04103017889935,29.157593170098497,23.498747178486415,25.044891490857786,24.807208829352827,26.62649512918372,25.973317473084776,30.920060682296754,29.665009183836688,28.994172640014114,32.641332270735404,27.793025032084255,26.17736421472886,26.294711875915528,16.02072634070043,21.735739165164055,18.622702650321546,18.925996510955923,17.252772278028495,15.61233876988212,16.225429122730837,16.40072587620128,15.744813459109416,20.271254862508467,22.87501408482941,28.91653656863783,24.473255941030143,26.786981347891,25.123820106506347,21.024129120808727,25.446797213976897,24.897713841132397,24.665822101615326,28.380426995548202,24.528231032540866,27.6264589796675,26.071496398081422,21.73713890437422,31.193569528713148,22.274750601677667,19.16463040833426,18.760147999744024,19.79062533589591,25.212556576728822,19.615515670335363,22.58654705446158,18.084995148398658,29.995175201828417,32.26921312285633,30.893236974651895,21.794084477312687,31.422379484271058,22.850437098536,21.271095928845106,21.069272321065267,19.947051464932635,18.134349978561943,18.6007161094147,19.17271552941738,26.641152928790774,20.138675241585236,20.82155486076109,21.27419257258238,24.392069259576036,40.38343473030479,22.565837611754734,19.051497963147284,20.246830176515697,19.982635606503955,19.265301974314564,20.1462987305282,20.859597328606,21.266300423435432,28.970420149982278,22.71490368572385,28.025024852237188
3,23.543558225677344,24.068423848756602,13.535365512192511,0.0,13.650894465345017,21.451263239565453,16.911514445947475,19.200309807399535,22.058890938238285,28.503816060973826,20.261491840012408,21.823614321761394,21.953149218212143,21.24501426724622,18.535312333487738,20.005258215390718,21.947255970386976,21.97997351498305,24.054196278254192,23.82365056789121,22.038845103901025,32.92792898178101,33.46487639380283,28.688006689382153,32.082623761199244,29.07600056799383,21.11578573707406,24.345073754642172,27.43688282436795,20.137651549066817,27.601752769887742,30.0160575492962,23.325864092051553,24.24987391917878,17.72195789131386,18.489651804703932,17.4737078406594,17.97647570791515,19.238454294818666,18.002208757202656,18.62169463575379,21.571007759059402,19.194847956191015,22.15545713560922,17.214075828233145,21.110895183630156,25.57086027318781,18.239266407900843,20.568639793976914,21.288580894470215,21.194984695286426,19.96639922569538,19.23781283214839,19.16848228562553,30.07713560862084,21.912192340537068,19.99496637378727,19.804499938640188,15.36901815066784,29.07002125175632,21.797891381346147,23.085360243120267,23.24038725313933,24.604093781934804,27.192860956661036,30.771543218938003,29.449415954383642,28.6655603864415,32.371789688966714,29.47566714796048,26.926808251274956,25.61749182621985,14.400414194884124,23.206418511948147,16.92270535080011,17.7952485481898,17.078540752804468,16.27766617524971,15.120513078278186,16.550232975053987,15.501507420442541,19.024213698026394,24.553961888991577,28.605171829906862,26.37545212577371,26.849048266901033,26.062316993798465,20.725591960923495,23.826279155910015,24.473720988153897,24.938052850020558,28.986383659404943,24.935419352781107,28.687598583203005,26.338518310995664,21.638895901075873,30.996688136617646,23.55621968233649,19.3054174362804,19.590169604988986,18.5702389269459,25.6112809367686,21.601807753245037,25.724856740778144,18.07839245177712,30.50309835695753,32.566246667078566,31.703189515825457,20.789804413400848,33.13845773412092,21.970242416716193,21.67068421296559,22.236962279335398,19.866464983622233,19.388609978051676,18.7730640496148,19.85140459559788,28.014724217290464,21.015980906099887,21.303263664245605,21.36759957145242,23.579332048065808,39.80892390134383,23.7602674294422,20.9162587139094,19.438066724630502,18.811046892709104,20.48313841468844,19.711220073699952,21.094177008681157,22.491363442861118,31.059946528187506,25.87072290912751,27.90655246908734
4,21.720979835047867,21.821337378851258,15.674971487787035,13.650894465345017,0.0,23.68401771221521,17.26659768766111,21.70196344366121,22.233060473695808,29.257301992299606,20.987481944415034,22.68702725146679,22.538608383178712,21.57165953052361,21.123270284561883,21.40263256777721,21.042060743548912,22.398195890898116,25.77831094323135,21.711424049876985,21.49941195916692,34.078980773845046,36.816771329835404,30.67409543430104,33.12150025835224,31.242308971493742,23.61394765937471,24.907595922697837,26.167070809163544,21.947492464767514,27.257295658713893,29.16070810953776,25.157872553621786,25.994099238562207,19.042217370738154,20.37777938995974,19.95042666750091,19.958740678884215,20.326392139400447,19.637601922905965,19.68173954290745,22.00551450252533,20.04118886374702,22.76064556504714,19.08235656269013,22.867939712357348,23.428776275027882,19.723499134115503,21.196836456175774,21.42050362653273,21.757664176745294,21.009886090032655,20.59033016470027,20.5927105424416,30.62868689573728,22.932241171056575,21.307983199567026,20.63398459127971,16.63095363477866,31.010133678077633,22.645762098246607,22.252664756015,22.451569064158313,25.29895595403818,26.340208202803215,30.643342319462036,29.45206252545542,30.61652573084427,31.950353983286266,29.51196112999549,26.10576728220736,25.933991650922582,16.313700370346716,22.778965794310277,16.109471500368045,19.2016508673933,18.805311701604438,17.06723045446934,15.916558289137043,18.233003172958107,17.047336562067017,20.550482764840126,24.685467318069836,28.966638060395354,25.475695866994908,26.632506018201706,25.900080813918002,22.19407146627253,24.844090239855706,24.676895986903798,25.202945826439883,28.239795426761404,25.387486784307807,29.403300577280472,26.54278091635284,20.16259125073751,32.967152568923524,24.826364647258412,20.90324026743571,21.63019023222082,20.73674437123486,26.227663426172164,21.296092965984872,25.865415025555915,18.097710350103547,29.30112946465843,32.404406247564324,30.39575034315868,22.08512673011193,31.981036049979075,22.417478354771934,22.489346877388332,22.70846436463712,21.07398276462733,19.911324247820623,20.48793534252131,20.796467579057065,28.269426328406485,22.554081171408466,21.35910861545139,21.759429062006575,25.0815219960661,39.82082227271373,23.292349371910095,22.642364652286023,20.98283653182677,19.703821787816036,21.78348373933272,20.936278067872117,22.77193632801022,22.380689746837326,30.885481020299398,26.745400827142255,30.501753939752994
5,26.98336297722273,26.13829022457725,21.1528806031919,21.451263239565453,23.68401771221521,0.0,13.829004401252384,14.496058085608103,17.843034295202457,20.695482025975767,17.201933793399643,18.839393041350625,27.82242224396778,23.920393818403145,22.4517418384552,22.93025577319825,22.795438926450668,19.908700114072754,24.393089917039624,27.24358797684694,22.717718828071668,28.49136336375091,28.817682349681853,24.836648950974148,24.74912832180659,25.561713254451753,24.67238407853258,21.959024272859097,22.103268028938608,23.429009704738277,22.599988851654395,25.918633502918286,25.981963004317937,32.62357734044393,23.88892586734317,18.705122879285852,19.172024392839617,20.12846707020487,22.28939316159203,22.709360140179275,23.252074315667695,21.784316607883998,20.73514462277234,24.242199285484936,18.397711495558422,22.461134015148833,22.04450399913485,13.846945100994201,17.18204785489488,19.29612190246582,25.48372791894798,10.879950997932106,16.631160959516254,15.362652213485152,21.24928228222594,18.197526188997124,17.292653222778934,16.54595078162427,20.959925429026285,30.89484556730803,21.30917407382618,22.83034048519374,22.283578220563445,29.00887904802958,21.97472985923713,28.908778211344842,32.347527719622285,30.444411414010183,36.53679879690181,24.233118693033855,25.9566438284265,24.687590163888284,22.416763583658195,27.765685465024866,25.3466064423088,22.434465663837937,21.479426250707636,20.699602372007945,20.213614435031495,21.799524183626527,19.69950175929714,21.853607549042,24.539667618580353,25.375964939350986,23.530443918639126,24.35286975281401,25.655982676560317,22.354371740267826,22.287799024786562,23.357280378158276,22.94144419139017,33.35809809044947,25.132974152337937,24.197342364684395,26.095348564975232,19.868287831022027,33.382947283309875,24.569216135071546,21.548937373691135,20.328278323014576,22.627285605078345,28.13369146982829,21.968051402526495,23.546557460339542,18.91158503514749,31.332214018257943,30.402926003755027,31.99772539906118,25.044519552203457,31.308434245562314,26.193778063121595,25.57567420574503,19.55142059153561,22.212371221863396,19.22827428021877,21.233579900005076,22.4016405375216,24.518281586504212,22.182135752689693,23.22093308139855,21.682547021582423,27.901014534202783,35.09230244127392,22.050287880796066,20.765014668409737,23.44083846369876,24.130880211453988,20.410874843597412,23.816626145451078,17.561300705526477,24.36615407789076,23.572285162970193,24.95054195827908,25.17406369130546
6,23.82123808471524,24.1281058216095,18.11573668506658,16.911514445947475,17.26659768766111,13.829004401252384,0.0,14.128391246699808,16.31493471286915,21.372540985186074,13.70899171435956,15.776003817076324,22.038020983819038,18.591171184262098,17.23612121963501,17.53930828542362,19.47970203630852,18.824224773773366,21.66639810947362,20.908688482031764,20.244857487855136,28.360038940919274,28.717810911290787,24.762732109220902,26.174062209554236,24.78081157347735,18.60145177036883,19.203436883768642,20.113291933047062,18.614144585998762,24.402322647419382,21.17212434708019,20.799517318437683,24.672671752929688,17.48614388181452,16.72764105545847,14.506760698585694,16.517277595324394,17.996819019317627,18.343249383725617,18.66564198456477,18.3048175654365,17.02678352662887,20.7336219973332,14.789728122711182,19.153364742503445,20.33819855624483,11.148600874426158,16.59143761448238,16.492480422355033,20.666512489318848,12.452253498443186,13.200238696948903,14.606065692614072,24.20512498466714,15.500276858653498,15.301141647630901,14.385695835491559,15.256704119632118,28.33838231810208,19.404491847494374,20.81462138149154,20.202821249291016,25.899344093568864,19.3503412612497,29.555695757165655,27.40080566041207,28.47549337403387,30.448963550922,24.6385689819415,22.41592493382367,23.325074646208023,17.927955419636884,23.248573863629215,18.99132011153481,16.500076467340644,16.168736964588884,14.809335940860096,14.34497250013115,16.91175127451399,15.5515045050917,18.85172923155657,23.750634262106097,21.467727425519158,21.469901199740264,23.582111159367347,22.075463116168976,18.129976342577454,19.713696044168355,22.493727972748083,19.997339588100626,31.090149754569644,25.180159404061058,24.67272685729351,22.5598218689554,19.238556645497553,29.44639533782101,21.96431357285072,17.642769974011642,17.70259133896025,16.594924573240608,22.699241178581513,18.37519215205528,21.768702659054078,15.347366316128621,29.854234256045356,30.735966985259576,30.730534346207328,21.088036968283458,30.28493375961597,24.117859287422245,19.2068186140897,18.13607336845233,17.238608324302817,15.975893153084648,16.351518496027534,17.772485633394613,24.724435393162036,17.380913678989852,19.776883450324224,18.196207267437202,24.594476346311897,32.9278711857456,19.278997363466203,16.846198561179698,18.141877896389982,18.459671579558275,17.140063771414102,19.908948025119958,16.13130416188921,20.33197196569198,26.808238565040927,23.777797195759227,27.013901727241382
7,23.351229956490652,24.137120113692472,19.31685423974546,19.200309807399535,21.70196344366121,14.496058085608103,14.128391246699808,0.0,11.614747512034882,18.108764146793785,11.187681115431593,15.638203204761853,27.292067036229607,22.837691589196524,23.344231047484552,22.605078549511664,20.14779206116994,15.480898645189074,23.437896309318123,22.320858606798897,21.548857713356995,24.21496283289898,25.39482365038571,23.922101078771096,22.793393335289718,19.252627539154666,21.803130643409595,19.56527244801424,18.360973368335873,21.100991423537092,19.16335072774373,22.531603882330973,23.48605227079548,32.83540692391875,19.2795443005032,13.589396772131456,15.06874353654923,19.36758137197002,20.762178162234513,22.157990543162764,21.095245581406814,20.933613988515493,18.834176047643027,23.362088455417293,13.773012219558115,19.186531667215416,20.32971712959258,13.3101030552026,10.650358039177268,16.418198283125715,24.04564543103063,12.839633195087163,13.659182472926814,5.864632806081451,20.601037659516205,17.110951549510666,15.101204217748439,16.988122399173566,15.709396159155128,29.759595852892545,20.00672471352171,21.61664070162857,22.183801966265214,29.162283966698038,19.402618256882107,28.481743171979797,28.000130095380417,29.283765300338818,31.213104671902126,20.436233575953995,22.5114045973747,23.66720304244604,20.751524153402297,22.72658838702075,23.67737250072966,20.44841237331,17.392869262520325,15.377985604973727,17.13735566635477,18.090384911327828,15.41389988270981,23.034806149200307,22.96571509697858,26.736917707655167,20.82973279392018,19.931691794925264,26.739500946694232,18.383391864408697,21.984705297796577,21.9116956158943,17.519990413616863,31.48016053803113,23.430131825969447,20.492312150194465,27.98912731940005,21.256152060724073,32.518536241430986,18.787737441218756,18.599126611801392,16.901958729022116,21.08927732621324,22.491443726112102,17.995877296109743,22.243233506397534,16.962661673383014,27.657997131347656,28.98306535419665,28.792788125254624,22.9111184351372,27.86527631627047,23.983674809680007,21.23694356282552,14.71748914718628,17.507083108911964,13.784335675757475,16.913273132284274,16.176870754030016,24.112014634268625,16.33156151803124,21.263442700452142,19.261837338199136,27.701874909242747,33.12203709373261,20.027109162282134,17.701779794692992,20.636289440425095,21.65776803890864,16.337769711683244,21.925423608885872,14.882119333802773,22.98645381269784,23.84632513025305,21.54250614665379,23.513738659844883
8,23.422850211461384,23.36312249242043,21.751677626655216,22.058890938238285,22.233060473695808,17.843034295202457,16.31493471286915,11.614747512034882,0.0,16.535566593471327,11.006730674442492,16.89453521141639,28.06366508515155,22.3038639150241,25.61495383968198,24.86184456515214,21.165171688387854,17.872307771955217,26.314155185641955,25.42247771628109,22.980005984036428,24.172327776424222,26.113768531615477,22.633344679167777,22.34465257085935,22.416708325765217,20.652133735345334,17.815778069823754,16.186372456134567,20.878312364730544,19.129105676775392,19.73910237384099,23.262247407116654,33.381987602730106,23.055920583861216,17.573102550742068,17.275098499993387,21.17141299040421,22.564752252013594,24.21425461769104,23.740862604777018,23.38442386022889,18.861821237705097,23.731120889177795,15.811156606286522,18.251303704816905,20.515636721322704,15.438715894832168,13.66389983230167,17.465341488959382,25.666266199142214,14.680486703473468,13.614511160560735,11.039234339885223,17.472858834974836,17.019620467569226,17.402324895160955,17.621721372691862,19.34331747280654,28.747618336426584,20.764049530029297,19.348499340913733,19.23602781332598,27.319039089227815,17.715950200955074,26.648453239008045,27.122946902019223,28.439412631159243,32.00548044130123,20.506175217805087,21.71047612123711,20.905802371366967,22.74565977164408,23.791072263215717,24.39638228049645,21.05523355420665,19.869487523018044,17.718875814367223,20.297571162215803,19.533281605522912,17.086978887256823,23.099857006072998,22.472302252505006,23.80581184782355,19.434277340690084,20.884271137605463,24.47103358828832,19.037267791890653,19.092251813561347,19.413328081647926,18.527466961414138,35.31278132229316,25.0086168801343,20.262897019637258,25.323209238987342,20.255660937382626,30.20719834541788,20.67363303128411,21.22850755149243,18.308856034519696,23.5124989308809,23.559166684562776,20.157213238307406,19.321851908866996,17.618005116780598,27.521802606429645,26.204483059869297,27.820995055304632,23.257954318024392,26.120545658410766,23.11907553061461,23.57954846109663,15.690166078475078,17.632393850730015,14.707384861690898,19.79409511731221,20.187135599591404,21.127890501783487,18.414446183613368,23.05306592270664,18.31903861176734,27.200742420397308,27.18055854288737,18.25265394289469,17.909022679788812,23.042765326951265,22.33688083604152,16.536224405342175,22.803169446953376,15.626344797827981,23.841652870178223,22.492269539952876,19.919450363555512,23.703639762742178
9,24.085107298458325,23.653803003245386,26.93539468278276,28.503816060973826,29.257301992299606,20.695482025975767,21.372540985186074,18.108764146793785,16.535566593471327,0.0,19.41404761019207,19.080797123908997,31.27818284593187,28.15232265553576,30.151081221444265,29.012024866509762,25.201814226109345,22.601490523757004,27.378861648214738,33.70828770228795,29.97147455717388,23.21089584634911,24.330394711759354,22.53622634302486,23.893105268478394,23.04539722866482,29.399564623298133,24.29099509716034,19.90659613194673,29.88344608006141,23.085111765213956,24.76580164868544,32.50426814346633,41.20156032698495,29.623239498327273,25.101439368131473,25.85110575322947,25.254115792421196,26.708498197732514,32.40512870561959,29.319050821764716,29.005513413747153,22.657923296664624,26.47086367072901,21.76657253929547,23.68952806209161,22.063270116256454,19.063568233826,19.731359397308736,18.625332112582225,29.39827264568763,20.472664432822114,19.296318108180785,18.62861193673459,13.039415613810222,16.7556306074063,19.244484453253406,19.108940324004816,23.58039594278103,34.4243029714788,27.43352716109332,26.347481021966633,26.885791746372917,29.78677755006602,22.753023861046124,24.689767815516547,32.816893494194325,31.47382520712339,40.237208153791485,21.140214086292747,26.60046329498291,23.428092499783165,27.098920343242167,25.412577595029557,29.879012484510405,23.930042125135063,25.64641523137339,22.46700981848254,25.276221504917853,23.93389802932739,21.32526824543777,28.6028761278119,25.84853178280503,26.233209397595,21.7455891233502,22.728982336861748,28.304736991550612,23.163119569420815,22.443175926735872,23.394480516513187,24.319060603514412,37.3822635328266,27.65326559912298,20.274539402553014,27.613531657042934,22.10020498509677,33.07425874444936,22.486971571638776,24.488488144926972,22.59790254722942,27.65274346916421,28.36452864238194,25.692809908997777,20.489282286628175,23.238679723739622,30.186832092747544,25.036488115465318,29.406542234782933,26.561466226923653,27.93032102270441,25.675787853744794,29.49226964818369,17.96512417676972,26.321011066436768,20.31393574940339,27.02214845534294,27.14537133898054,22.216120265541278,22.779512836508555,28.957454410301246,22.161741342667348,30.914312260822186,25.809850849443386,20.848014038662576,20.90480732509068,26.1041307837715,26.590870354023387,17.90490211546421,25.915680641246635,18.08878592770509,26.29321438038843,21.502495663314217,24.927350231334923,23.29971465497914
